id,code,name,class_div,danger_sec,group_env_onu,group_env_onu_disp_esp,qty_limit,qty_except,int_emb_env,int_emb_env_disp_esp,int_trasp,int_trasp_disp_esp,start_date
waybill_materiales_peligrosos_1237,M1238,SELENIURO DE HIDRÓGENO ANHIDRO,2.3,2.1,,,0,E0,P200,,,,2021-06-01
waybill_materiales_peligrosos_1238,M1239,SILANO,2.1,,,,0,E0,P200,,,,2021-06-01
waybill_materiales_peligrosos_1239,M1240,SULFURO DE CARBONILO,2.3,2.1,,,0,E0,P200,,,,2021-06-01
waybill_materiales_peligrosos_1240,M1241,ADIPONITRILO,6.1,,III,,5 L,E1,"P001
IBC03
LP01",,T3,TP1,2021-06-01
waybill_materiales_peligrosos_1241,M1242,"ISOCIANATOS TÓXICOS, N.E.P. o ISOCIANATOS EN SOLUCIÓN, TÓXICOS, N.E.P.",6.1,,II,274,100 ml,E4,"P001
IBC02",,T11,"TP2
TP13
TP27",2021-06-01
waybill_materiales_peligrosos_1242,M1243,HIPOCLORITO DE CALCIO EN MEZCLA SECA con más del 10 % pero no más del 39 % de cloro activo,5.1,,III,314,5 kg,E1,"P002
IBC08
LP02","PP85
B3, B13
L3",,,2021-06-01
waybill_materiales_peligrosos_1243,M1244,FORMALDEHÍDO EN SOLUCIÓN con un mínimo del 25 % de formaldehído,8,,III,,5 L,E1,"P001
IBC03
LP01",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1244,M1245,"MANEB o PREPARADOS DE MANEB, con un mínimo del 60 % de maneb",4.2,4.3,III,273,0,E1,"P002
IBC06",,T1,TP33,2021-06-01
waybill_materiales_peligrosos_1245,M1246,POLÍMERO EN BOLITAS DILATABLES que desprenden vapores inflamables,9,,III,382,5 kg,E1,"P002
IBC08","PP14
B3, B6",T1,TP33,2021-06-01
waybill_materiales_peligrosos_1246,M1247,"AMIANTO, ANFIBOL (amosita, tremolita, actinolita, antofilita, crocidolita)",9,,II,"168
274",1 kg,E0,"P002
IBC08","PP37
B2, B4",T3,TP33,2021-06-01
waybill_materiales_peligrosos_1247,M1248,PARAFORMALDEHÍDO,4.1,,III,223,5 kg,E1,"P002
IBC08
LP02","PP12
B3","T1
BK1
BK2
BK3",TP33,2021-06-01
waybill_materiales_peligrosos_1248,M1249,"ANHÍDRIDO FTÁLICO con más del 0,05 % de anhídrido maleico",8,,III,169,5 kg,E1,"P002
IBC08
LP02",B3,T1,TP33,2021-06-01
waybill_materiales_peligrosos_1249,M1250,ANHÍDRIDO MALEICO,8,,III,,5 kg,E1,"P002
IBC08",B3,T1,TP33,2021-06-01
waybill_materiales_peligrosos_1250,M1251,ANHÍDRIDO MALEICO FUNDIDO,8,,III,,0,E0,NINGUNA,,T4,TP3,2021-06-01
waybill_materiales_peligrosos_1251,M1252,HARINA DE PESCADO (DESECHOS DE PESCADO) ESTABILIZADA,9,,III,29117300308,0,E1,"P900
IBC08",B3,"T1
BK2",TP33,2021-06-01
waybill_materiales_peligrosos_1252,M1253,"TORTA OLEAGINOSA con un máximo del 1,5 % de aceite y un máximo del 11 % de humedad",4.2,,III,"29
142",0,E0,"P002
IBC08
LP02","PP20
B3, B6",BK2,,2021-06-01
waybill_materiales_peligrosos_1253,M1254,ÁCIDO ACRÍLICO ESTABILIZADO,8,3,II,386,1 L,E2,"P001
IBC02",,T7,TP2,2021-06-01
waybill_materiales_peligrosos_1254,M1255,ÉTER ALILGLICIDÍLICO (ALIL GLICIDIL ÉTER),3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_1255,M1256,ANISOL,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_1256,M1257,BENZONITRILO,6.1,,II,,100 ml,E4,"P001
IBC02",,T7,TP2,2021-06-01
waybill_materiales_peligrosos_1257,M1258,"CLORURO DE
BENCENOSULFONILO",8,,III,,5 L,E1,"P001
IBC03
LP01",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1258,M1259,BENZOTRICLORURO,8,,II,,1 L,E2,"P001
IBC02",,T7,TP2,2021-06-01
waybill_materiales_peligrosos_1259,M1260,METACRILATO DE n-BUTILO ESTABILIZADO,3,,III,386,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_1260,M1261,2-CLOROETANAL,6.1,,I,354,0,E0,P602,,T20,"TP2
TP13",2021-06-01
waybill_materiales_peligrosos_1261,M1262,CLOROANISIDINAS,6.1,,III,,5 kg,E1,"P002
IBC08
LP02",B3,T1,TP33,2021-06-01
waybill_materiales_peligrosos_1262,M1263,CLOROBENZO-TRIFLUORUROS,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_1263,M1264,"CLORUROS DE
CLOROBENCILO, LÍQUIDOS",6.1,,III,,5 L,E1,"P001
IBC03
LP01",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1264,M1265,"ISOCIANATO DE 3-CLORO-4- METILFENILO, LÍQUIDO",6.1,,II,,100 ml,E4,"P001
IBC02",,,,2021-06-01
waybill_materiales_peligrosos_1265,M1266,CLORONITROANILINAS,6.1,,III,,5 kg,E1,"P002
IBC08
LP02",B3,T1,TP33,2021-06-01
waybill_materiales_peligrosos_1266,M1267,CLOROTOLUENOS,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_1267,M1268,CLOROTOLUIDINAS SÓLIDAS,6.1,,III,,5 kg,E1,"P002
IBC08
LP02",B3,T1,TP33,2021-06-01
waybill_materiales_peligrosos_1268,M1269,ÁCIDO CROMOSULFÚRICO,8,,I,,0,E0,P001,,T10,"TP2
TP13",2021-06-01
waybill_materiales_peligrosos_1269,M1270,CICLOHEPTANO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1270,M1271,CICLOHEPTENO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1271,M1272,ACETATO DE CICLOHEXILO,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_1272,M1273,CICLOPENTANOL,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_1273,M1274,CICLOPENTANONA,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_1274,M1275,CICLOPENTENO,3,,II,,1 L,E2,"P001
IBC02",B8,T7,TP2,2021-06-01
waybill_materiales_peligrosos_1275,M1276,n-DECANO,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_1276,M1277,DI-n-BUTILAMINA,8,3,II,,1 L,E2,"P001
IBC02",,T7,TP2,2021-06-01
waybill_materiales_peligrosos_1277,M1278,ÉTER DICLORODIMETÍLICO SIMÉTRICO,6.1,3,I,,0,E0,P099,,,,2021-06-01
waybill_materiales_peligrosos_1278,M1279,ISOCIANATOS DE DICLOROFENILO,6.1,,II,,500 g,E4,"P002
IBC08","B2, B4",T3,TP33,2021-06-01
waybill_materiales_peligrosos_1279,M1280,"BICICLO[2.2.1]HEPTA-2,5-DIENO ESTABILIZADO (2,5- NORBORNADIENO ESTABILIZADO)",3,,II,386,1 L,E2,"P001
IBC02",,T7,TP2,2021-06-01
waybill_materiales_peligrosos_1280,M1281,"1,2-DIMETOXIETANO",3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1281,M1282,"N,N-DIMETILANILINA",6.1,,II,,100 ml,E4,"P001
IBC02",,T7,TP2,2021-06-01
waybill_materiales_peligrosos_1282,M1283,FÓSFOROS RESISTENTES AL VIENTO,4.1,,III,293,5 kg,E0,P407,,,,2021-06-01
waybill_materiales_peligrosos_1283,M1284,CICLOHEXENO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1284,M1285,POTASIO,4.3,,I,,0,E0,"P403
IBC04",B1,T9,"TP7
TP33",2021-06-01
waybill_materiales_peligrosos_1285,M1286,"1,2-PROPILENDIAMINA",8,3,II,,1 L,E2,"P001
IBC02",,T7,TP2,2021-06-01
waybill_materiales_peligrosos_1286,M1287,TRIETILENTETRAMINA,8,,II,,1 L,E2,"P001
IBC02",,T7,TP2,2021-06-01
waybill_materiales_peligrosos_1287,M1288,TRIPROPILAMINA,3,8,III,,5 L,E1,"P001
IBC03",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1288,M1289,XILENOLES SÓLIDOS,6.1,,II,,500 g,E4,"P002
IBC08","B2, B4",T3,TP33,2021-06-01
waybill_materiales_peligrosos_1289,M1290,"CLORURO DE
DIMETILCARBAMOÍLO",8,,II,,1 L,E2,"P001
IBC02",,T7,TP2,2021-06-01
waybill_materiales_peligrosos_1290,M1291,DIMETILCICLOHEXANOS,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1291,M1292,"N,N-DIMETIL-
CICLOHEXILAMINA",8,3,II,,1 L,E2,"P001
IBC02",,T7,TP2,2021-06-01
waybill_materiales_peligrosos_1292,M1293,"N,N-DIMETILFORMAMIDA",3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP2,2021-06-01
waybill_materiales_peligrosos_1293,M1294,"N,N-DIMETILPROPILAMINA",3,8,II,,1 L,E2,"P001
IBC02",,T7,"TP2
TP13",2021-06-01
waybill_materiales_peligrosos_1294,M1295,"CLORURO DE
DIMETILTIOFOSFORILO",6.1,8,II,,100 ml,E4,"P001
IBC02",,T7,TP2,2021-06-01
waybill_materiales_peligrosos_1295,M1296,"3,3'-IMINOBISPROPILAMINA",8,,III,,5 L,E1,"P001
IBC03
LP01",,T4,TP2,2021-06-01
waybill_materiales_peligrosos_1296,M1297,ETILAMINA EN SOLUCIÓN ACUOSA con un mínimo del 50 % pero no más del 70 % de etilamina,3,8,II,,1 L,E2,"P001
IBC02",,T7,TP1,2021-06-01
waybill_materiales_peligrosos_1297,M1298,ETILAMILCETONA,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_1298,M1299,N-ETILANILINA,6.1,,III,,5 L,E1,"P001
IBC03
LP01",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1299,M1300,2-ETILANILINA,6.1,,III,,5 L,E1,"P001
IBC03
LP01",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1300,M1301,N-ETIL-N-BENCILANILINA,6.1,,III,,5 L,E1,"P001
IBC03
LP01",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1301,M1302,2-ETILBUTANOL,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_1302,M1303,2-ETILHEXILAMINA,3,8,III,,5 L,E1,"P001
IBC03",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1303,M1304,METACRILATO DE ETILO ESTABILIZADO,3,,II,386,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1304,M1305,n-HEPTENO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1305,M1306,HEXACLOROBUTADIENO,6.1,,III,,5 L,E1,"P001
IBC03
LP01",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1306,M1307,HEXAMETILENDIAMINA SÓLIDA,8,,III,,5 kg,E1,"P002
IBC08
LP02",B3,T1,TP33,2021-06-01
waybill_materiales_peligrosos_1307,M1308,DIISOCIANATO DE HEXAMETILENO,6.1,,II,,100 ml,E4,"P001
IBC02",,T7,"TP2
TP13",2021-06-01
waybill_materiales_peligrosos_1308,M1309,HEXANOLES,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_1309,M1310,METACRILATO DE ISOBUTILO ESTABILIZADO,3,,III,386,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_1310,M1311,ISOBUTIRONITRILO,3,6.1,II,,1 L,E2,"P001
IBC02",,T7,"TP2
TP13",2021-06-01
waybill_materiales_peligrosos_1311,M1312,ISOCIANATOBENZOTRI- FLUORUROS,6.1,3,II,,100 ml,E4,"P001
IBC02",,T7,TP2,2021-06-01
waybill_materiales_peligrosos_1312,M1313,PENTAMETILHEPTANO,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_1313,M1314,ISOHEPTENOS,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1314,M1315,ISOHEXENOS,3,,II,,1 L,E2,"P001
IBC02",B8,T11,TP1,2021-06-01
waybill_materiales_peligrosos_1315,M1316,ISOFORONDIAMINA,8,,III,,5 L,E1,"P001
IBC03
LP01",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1316,M1317,DIISOCIANATO DE ISOFORONA,6.1,,III,,5 L,E1,"P001
IBC03
LP01",,T4,TP2,2021-06-01
waybill_materiales_peligrosos_1317,M1318,"PLOMO, COMPUESTO DE, SOLUBLE, N.E.P.",6.1,,III,"199
274",5 kg,E1,"P002
IBC08
LP02",B3,T1,TP33,2021-06-01
waybill_materiales_peligrosos_1318,M1319,4-METIL-4-METOXIPENTAN-2- ONA,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_1319,M1320,N-METILANILINA,6.1,,III,,5 L,E1,"P001
IBC03
LP01",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1320,M1321,CLOROACETATO DE METILO,6.1,3,I,,0,E0,P001,,T14,"TP2
TP13",2021-06-01
waybill_materiales_peligrosos_1321,M1322,METILCICLOHEXANO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1322,M1323,METILCICLOHEXANONA,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_1323,M1324,METILCICLOPENTANO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1324,M1325,DICLOROACETATO DE METILO,6.1,,III,,5 L,E1,"P001
IBC03
LP01",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1325,M1326,2-METIL-5-ETILPIRIDINA,6.1,,III,,5 L,E1,"P001
IBC03
LP01",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1326,M1327,2-METILFURANO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1327,M1328,5-METIL-2-HEXANONA,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_1328,M1329,ISOPROPENILBENCENO,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_1329,M1330,NAFTALENO FUNDIDO,4.1,,III,,0,E0,NINGUNA,,T1,TP3,2021-06-01
waybill_materiales_peligrosos_1330,M1331,"ÁCIDO
NITROBENCENOSULFÓNICO",8,,II,,1 kg,E2,"P002
IBC08","B2, B4",T3,TP33,2021-06-01
waybill_materiales_peligrosos_1331,M1332,NITROBENZO-TRIFLUORUROS LÍQUIDOS,6.1,,II,,100 ml,E4,"P001
IBC02",,T7,TP2,2021-06-01
waybill_materiales_peligrosos_1332,M1333,3-NITRO-4-CLORO- BENZOTRIFLUORURO,6.1,,II,,100 ml,E4,"P001
IBC02",,T7,TP2,2021-06-01
waybill_materiales_peligrosos_1333,M1334,ÁCIDO NITROSILSULFÚRICO LÍQUIDO,8,,II,,1 L,E2,"P001
IBC02",,T8,TP2,2021-06-01
waybill_materiales_peligrosos_1334,M1335,OCTADIENO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1335,M1336,"PENTANO-2,4-DIENO",3,6.1,III,,5 L,E1,"P001
IBC03",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1336,M1337,FENETIDINAS,6.1,,III,279,5 L,E1,"P001
IBC03
LP01",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1337,M1338,FENOL FUNDIDO,6.1,,II,,0,E0,NINGUNA,,T7,TP3,2021-06-01
waybill_materiales_peligrosos_1338,M1339,PICOLINAS,3,,III,,5 L,E1,"P001
IBC03
LP01",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1339,M1340,DIFENILOS POLICLORADOS LÍQUIDOS,9,,II,305,1 L,E2,"P906
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1340,M1341,CUPROCIANURO DE SODIO SÓLIDO,6.1,,I,,0,E5,"P002
IBC07",B1,T6,TP33,2021-06-01
waybill_materiales_peligrosos_1341,M1342,CUPROCIANURO DE SODIO EN SOLUCIÓN,6.1,,I,,0,E5,P001,,T14,"TP2
TP13",2021-06-01
waybill_materiales_peligrosos_1342,M1343,HIDROGENOSULFURO DE SODIO con menos del 25 % de agua de cristalización,4.2,,II,,0,E2,"P410
IBC06",B2,T3,TP33,2021-06-01
waybill_materiales_peligrosos_1343,M1344,"HIDROCARBUROS TERPÉNICOS, N.E.P.",3,,III,,5 L,E1,"P001
IBC03
LP01",,T4,"TP1
TP29",2021-06-01
waybill_materiales_peligrosos_1344,M1345,TETRAETILENPENTAMINA,8,,III,,5 L,E1,"P001
IBC03
LP01",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1345,M1346,TRICLOROBENCENOS LÍQUIDOS,6.1,,III,,5 L,E1,"P001
IBC03
LP01",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1346,M1347,TRICLOROBUTENO,6.1,,II,,100 ml,E4,"P001
IBC02",,T7,TP2,2021-06-01
waybill_materiales_peligrosos_1347,M1348,FOSFITO DE TRIETILO,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_1348,M1349,TRIISOBUTILENO,3,,III,,5 L,E1,"P001
IBC03
LP01",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1349,M1350,"1,3,5-TRIMETILBENCENO",3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_1350,M1351,TRIMETILCICLO-HEXILAMINA,8,,III,,5 L,E1,"P001
IBC03
LP01",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1351,M1352,TRIMETILHEXAMETILEN- DIAMINAS,8,,III,,5 L,E1,"P001
IBC03
LP01",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1352,M1353,DIISOCIANATO DE TRIMETILHEXAMETILENO,6.1,,III,,5 L,E1,"P001
IBC03
LP01",,T4,"TP2
TP13",2021-06-01
waybill_materiales_peligrosos_1353,M1354,FOSFITO DE TRIMETILO,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_1354,M1355,UNDECANO,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_1355,M1356,CLORURO DE CINC ANHIDRO,8,,III,,5 kg,E1,"P002
IBC08
LP02",B3,T1,TP33,2021-06-01
waybill_materiales_peligrosos_1356,M1357,ACETALDOXIMA,3,,III,,5 L,E1,"P001
IBC03
LP01",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1357,M1358,ACETATO DE ALILO,3,6.1,II,,1 L,E2,"P001
IBC02",,T7,"TP1
TP13",2021-06-01
waybill_materiales_peligrosos_1358,M1359,ALILAMINA,6.1,3,I,354,0,E0,P602,,T20,"TP2
TP13",2021-06-01
waybill_materiales_peligrosos_1359,M1360,ALIL ETIL ÉTER,3,6.1,II,,1 L,E2,"P001
IBC02",,T7,"TP1
TP13",2021-06-01
waybill_materiales_peligrosos_1360,M1361,FORMIATO DE ALILO,3,6.1,I,,0,E0,P001,,T14,"TP2
TP13",2021-06-01
waybill_materiales_peligrosos_1361,M1362,FENILMERCAPTANO,6.1,3,I,354,0,E0,P602,,T20,"TP2
TP13",2021-06-01
waybill_materiales_peligrosos_1362,M1363,BENZOTRIFLUORURO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1363,M1364,2-BROMOBUTANO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1364,M1365,2-BROMOETIL ETIL ÉTER,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1365,M1366,1-BROMO-3-METILBUTANO,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_1366,M1367,BROMOMETILPROPANOS,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1367,M1368,2-BROMOPENTANO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1368,M1369,BROMOPROPANOS,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1369,M1370,3-BROMOPROPINO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1370,M1371,BUTANODIONA,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1371,M1372,BUTILMERCAPTANO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1372,M1373,ACRILATOS DE BUTILO ESTABILIZADOS,3,,III,386,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_1373,M1374,BUTIL METIL ÉTER,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1374,M1375,NITRITOS DE BUTILO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1375,M1376,BUTIL VINIL ÉTER ESTABILIZADO,3,,II,386,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1376,M1377,CLORURO DE BUTIRILO,3,8,II,,1 L,E2,"P001
IBC02",,T8,"TP2
TP13",2021-06-01
waybill_materiales_peligrosos_1377,M1378,CLOROMETIL ÉTIL ÉTER,3,6.1,II,,1 L,E2,"P001
IBC02",,T7,"TP1
TP13",2021-06-01
waybill_materiales_peligrosos_1378,M1379,2-CLOROPROPANO,3,,I,,0,E3,P001,,T11,"TP2
TP13",2021-06-01
waybill_materiales_peligrosos_1379,M1380,CICLOHEXILAMINA,8,3,II,,1 L,E2,"P001
IBC02",,T7,TP2,2021-06-01
waybill_materiales_peligrosos_1380,M1381,CICLOOCTATETRAENO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1381,M1382,DIALILAMINA,3,"6.1
8",II,,1 L,E2,"P001
IBC99",,T7,TP1,2021-06-01
waybill_materiales_peligrosos_1382,M1383,DIALIL ÉTER,3,6.1,II,,1 L,E2,"P001
IBC02",,T7,"TP1
TP13",2021-06-01
waybill_materiales_peligrosos_1383,M1384,DIISOBUTILAMINA,3,8,III,,5 L,E1,"P001
IBC03",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1384,M1385,"1,1-DICLOROETANO",3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1385,M1386,ETILMERCAPTANO,3,,I,,0,E0,P001,,T11,"TP2
TP13",2021-06-01
waybill_materiales_peligrosos_1386,M1387,n-PROPILBENCENO,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_1387,M1388,CARBONATO DE DIETILO,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_1388,M1389,alfa-METILVALERALDEHÍDO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1389,M1390,alfa-PINENO,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_1390,M1391,1-HEXENO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1391,M1392,ISOPENTENOS,3,,I,,0,E3,P001,,T11,TP2,2021-06-01
waybill_materiales_peligrosos_1392,M1393,"1,2-DI-(DIMETILAMINO) ETANO",3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1393,M1394,DIETOXIMETANO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1394,M1395,"3,3-DIETOXIPROPENO",3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1395,M1396,SULFURO DE DIETILO,3,,II,,1 L,E2,"P001
IBC02",,T7,"TP1
TP13",2021-06-01
waybill_materiales_peligrosos_1396,M1397,"2,3-DIHIDROPIRANO",3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1397,M1398,"1,1-DIMETOXIETANO",3,,II,,1 L,E2,"P001
IBC02",,T7,TP1,2021-06-01
waybill_materiales_peligrosos_1398,M1399,"2-
DIMETILAMINOACETONITRILO",3,6.1,II,,1 L,E2,"P001
IBC02",,T7,TP1,2021-06-01
waybill_materiales_peligrosos_1399,M1400,"1,3-DIMETILBUTILAMINA",3,8,II,,1 L,E2,"P001
IBC02",,T7,TP1,2021-06-01
waybill_materiales_peligrosos_1400,M1401,DIMETILDIETOXISILANO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1401,M1402,DISULFURO DE DIMETILO,3,6.1,II,,1 L,E0,"P001
IBC02",,T7,"TP2
TP13",2021-06-01
waybill_materiales_peligrosos_1402,M1403,DIMETILHIDRAZINA SIMÉTRICA,6.1,3,I,354,0,E0,P602,,T20,"TP2
TP13",2021-06-01
waybill_materiales_peligrosos_1403,M1404,DIPROPILAMINA,3,8,II,,1 L,E2,"P001
IBC02",,T7,TP1,2021-06-01
waybill_materiales_peligrosos_1404,M1405,ÉTER DI-n-PROPÍLICO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1405,M1406,ISOBUTIRATO DE ETILO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1406,M1407,1-ETILPIPERIDINA,3,8,II,,1 L,E2,"P001
IBC02",,T7,TP1,2021-06-01
waybill_materiales_peligrosos_1407,M1408,FLUOROBENCENO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1408,M1409,FLUOROTOLUENOS,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1409,M1410,FURANO,3,,I,,0,E3,P001,,T12,"TP2
TP13",2021-06-01
waybill_materiales_peligrosos_1410,M1411,2-YODOBUTANO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1411,M1412,YODOMETILPROPANOS,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_1412,M1413,YODOPROPANOS,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
